source_site,category_url,article_url,article_title,article_published_at,article_views,comment_index,comment,author,comment_date,likes,dislikes,scraped_at
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,81,"До: до 88Дядка, кеелешшчето, дет викаш, ще трябва да бачка и ти плаща пенсията. Земи млъкни и покажи уважение към ръката, която ще те храни до гроб и ще се гърби да ти оправя наследените грешки.",анонимен,преди 3 дни,3,3,2026-06-07 10:56:51
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,80,България винаги е постигала всички успехи благодарение на любимия СССР и с помощта на Ленин-Сталин-Путин ... сега кокошката да излезе и да каже дали е вярно,анонимен,преди 3 дни,4,2,2026-06-07 10:56:51
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,79,Нас руснаците целия свят ни знае и трепери от вас а за вас бългърите ако се говори нешо то винаги в насмешка,Юри Кержаков,преди 3 дни,0,2,2026-06-07 10:56:51
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,78,Браво на Киркоров ! По българин е от много българи!,анонимен,преди 3 дни,2,3,2026-06-07 10:56:51
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,77,"Мълчи мълчи че ще чуе Урсула и ще ни карат да, връщаме наградата щом руснак е намесен",Анонимен,преди 3 дни,3,3,2026-06-07 10:56:51
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,76,Ако ставаше дума за Азис или Софи Маринова щяхте евалла да пишете! Хахахаха,анонимен,преди 3 дни,1,0,2026-06-07 10:56:54
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,75,111 Победител не е дара. Нейният ментор е Криско.,анонимен,преди 3 дни,0,3,2026-06-07 10:56:54
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,74,Браво на г-н Киркоров.,Българка,преди 3 дни,4,3,2026-06-07 10:56:54
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,73,"До: анонимен Победител е Дара, а твоята глава ми е ясно къде е.",Анонимен,преди 3 дни,2,2,2026-06-07 10:56:54
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,72,"Ами май се оказа,че само козината на роклята на Дара е българска! Е,боли,боли! Айде пиши за Путин и руснаците сега!",анонимен,преди 3 дни,3,5,2026-06-07 10:56:54
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,71,Този човек от много медикаменти и употреба на субстанции халюцинира. До какво води употребата на вредни вещества... Много тъжно!,M'dolla,преди 3 дни,6,7,2026-06-07 10:56:54
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,70,"95 ти дори не знаеш един руски народен празник свързан фолкора им. Всичкото каквото си издрискал е свързано със запада и студената война. Всиките ти опорки са такива, мислиш се за победител някакъв. но се оказа че дори и на евровизия победител е Киркоров дори и да не иска ти показа че може и там.",анонимен,преди 3 дни,2,4,2026-06-07 10:56:54
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,69,"До: до 73И да получим още малко благоухания от Чернобил, а? Робска душа.",Анонимен,преди 3 дни,1,1,2026-06-07 10:56:54
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,68,"слез на земята, нито си писал песента, нито си правил хореографията, нито си изпял песента, заслугата ти е косвена.",анонимен,преди 3 дни,2,3,2026-06-07 10:56:54
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,67,"До: до 73И да получим още малко благоухания от Чернобил, а? Робска душа.",анонимен,преди 3 дни,2,2,2026-06-07 10:56:54
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,66,"Какъв стар човек си ти, бе?Роден 85-та година и ВИДЯЛ каква държава било. Ти изобщо нямаш съзнателен (пък и какъвто и да е) спомен за това, защото си бил на 4 г., когато цялата оная простотия приключи. Аз съм роден през 67-*** година и съм видял неща, за които не си и сънувал. Кеелеешшче!",до 88,преди 3 дни,2,2,2026-06-07 10:56:56
