source_site,category_url,article_url,article_title,article_published_at,article_views,comment_index,comment,author,comment_date,likes,dislikes,scraped_at
dnes.bg,https://www.dnes.bg/c/604-izbori-2026?page=2,https://www.dnes.bg/a/1-bulgaria/717260-boyko-borisov-se-pohvali-sas-snimka-po-banski-kakav-glarus-byah,Бойко Борисов се похвали със снимка по бански: Какъв гларус бях!,08.04.2026 | 11:54 ч.,,73,бочко Много прилича на шишкo,анонимен,преди 3 дни,10,0,2026-04-11 17:09:42
dnes.bg,https://www.dnes.bg/c/604-izbori-2026?page=2,https://www.dnes.bg/a/1-bulgaria/717260-boyko-borisov-se-pohvali-sas-snimka-po-banski-kakav-glarus-byah,Бойко Борисов се похвали със снимка по бански: Какъв гларус бях!,08.04.2026 | 11:54 ч.,,72,"Борисов си остава едно срамно петно в историята на България, всичко друго са мохабети за махалите и герп лелите у фейсбук.",анонимен,преди 3 дни,19,1,2026-04-11 17:09:45
dnes.bg,https://www.dnes.bg/c/604-izbori-2026?page=2,https://www.dnes.bg/a/1-bulgaria/717260-boyko-borisov-se-pohvali-sas-snimka-po-banski-kakav-glarus-byah,Бойко Борисов се похвали със снимка по бански: Какъв гларус бях!,08.04.2026 | 11:54 ч.,,71,До: анонимен71Жив ли си още бе neнgeл непоръбен? Сега мунчовист ли стана? Само негодници и omnagъцu защитаваш!,Доротея,преди 3 дни,6,9,2026-04-11 17:09:45
dnes.bg,https://www.dnes.bg/c/604-izbori-2026?page=2,https://www.dnes.bg/a/1-bulgaria/717260-boyko-borisov-se-pohvali-sas-snimka-po-banski-kakav-glarus-byah,Бойко Борисов се похвали със снимка по бански: Какъв гларус бях!,08.04.2026 | 11:54 ч.,,70,"И на тоя душемето му лопа като на оранжевият ,,миротворец""",анонимен,преди 3 дни,9,2,2026-04-11 17:09:45
dnes.bg,https://www.dnes.bg/c/604-izbori-2026?page=2,https://www.dnes.bg/a/1-bulgaria/717260-boyko-borisov-se-pohvali-sas-snimka-po-banski-kakav-glarus-byah,Бойко Борисов се похвали със снимка по бански: Какъв гларус бях!,08.04.2026 | 11:54 ч.,,69,Кога ще видиме радев по бански на плажа?,Мара,преди 3 дни,4,3,2026-04-11 17:09:45
dnes.bg,https://www.dnes.bg/c/604-izbori-2026?page=2,https://www.dnes.bg/a/1-bulgaria/717260-boyko-borisov-se-pohvali-sas-snimka-po-banski-kakav-glarus-byah,Бойко Борисов се похвали със снимка по бански: Какъв гларус бях!,08.04.2026 | 11:54 ч.,,68,яяяяя Божанката тази политичекса магитралка ще намери пристан сега при Бочко Гларуса...,анонимен,преди 3 дни,7,1,2026-04-11 17:09:45
dnes.bg,https://www.dnes.bg/c/604-izbori-2026?page=2,https://www.dnes.bg/a/1-bulgaria/717260-boyko-borisov-se-pohvali-sas-snimka-po-banski-kakav-glarus-byah,Бойко Борисов се похвали със снимка по бански: Какъв гларус бях!,08.04.2026 | 11:54 ч.,,67,"Гларус, ама сухоземен! То това туловище не се асоциира с каквато и да било птица, даже с пингвин! Тоя ще да е размазал сума ти и брахмапутри, ако са му пуснали де...",анонимен,преди 3 дни,11,0,2026-04-11 17:09:45
dnes.bg,https://www.dnes.bg/c/604-izbori-2026?page=2,https://www.dnes.bg/a/1-bulgaria/717260-boyko-borisov-se-pohvali-sas-snimka-po-banski-kakav-glarus-byah,Бойко Борисов се похвали със снимка по бански: Какъв гларус бях!,08.04.2026 | 11:54 ч.,,66,тук се коментира доказаният пcuxoпат Борисов!,до Доротея,преди 3 дни,13,1,2026-04-11 17:09:45
dnes.bg,https://www.dnes.bg/c/604-izbori-2026?page=2,https://www.dnes.bg/a/1-bulgaria/717260-boyko-borisov-se-pohvali-sas-snimka-po-banski-kakav-glarus-byah,Бойко Борисов се похвали със снимка по бански: Какъв гларус бях!,08.04.2026 | 11:54 ч.,,65,"До: анонимен63Миризривият запъртък Радев, който си мисли, че е яйце на Фаберже може да розгони единствено собствената си фамилия и фамилиите на нещастниците като теб, които не вярвате.",Доротея,преди 3 дни,6,9,2026-04-11 17:09:45
dnes.bg,https://www.dnes.bg/c/604-izbori-2026?page=2,https://www.dnes.bg/a/1-bulgaria/717260-boyko-borisov-se-pohvali-sas-snimka-po-banski-kakav-glarus-byah,Бойко Борисов се похвали със снимка по бански: Какъв гларус бях!,08.04.2026 | 11:54 ч.,,64,ЗА БОРИСОВ ЗА ДЕМОКРАЦИЯ ЗА ЕВРОПА,ДО,преди 3 дни,4,7,2026-04-11 17:09:45
dnes.bg,https://www.dnes.bg/c/604-izbori-2026?page=2,https://www.dnes.bg/a/1-bulgaria/717260-boyko-borisov-se-pohvali-sas-snimka-po-banski-kakav-glarus-byah,Бойко Борисов се похвали със снимка по бански: Какъв гларус бях!,08.04.2026 | 11:54 ч.,,63,"Не знам за гларус, но що народ е минал с 200-та, още реват по форумите !",анонимен,преди 3 дни,6,9,2026-04-11 17:09:45
dnes.bg,https://www.dnes.bg/c/604-izbori-2026?page=2,https://www.dnes.bg/a/1-bulgaria/717260-boyko-borisov-se-pohvali-sas-snimka-po-banski-kakav-glarus-byah,Бойко Борисов се похвали със снимка по бански: Какъв гларус бях!,08.04.2026 | 11:54 ч.,,62,"Дано сега и другите не се разсъблекат.Макар,че отвращението ,едва ли може да се повиши повече от това...",Хичо,преди 3 дни,10,1,2026-04-11 17:09:47
dnes.bg,https://www.dnes.bg/c/604-izbori-2026?page=2,https://www.dnes.bg/a/1-bulgaria/717260-boyko-borisov-se-pohvali-sas-snimka-po-banski-kakav-glarus-byah,Бойко Борисов се похвали със снимка по бански: Какъв гларус бях!,08.04.2026 | 11:54 ч.,,61,Мен ми прилича на охранен паламуд (турук),На,преди 3 дни,16,2,2026-04-11 17:09:47
dnes.bg,https://www.dnes.bg/c/604-izbori-2026?page=2,https://www.dnes.bg/a/1-bulgaria/717260-boyko-borisov-se-pohvali-sas-snimka-po-banski-kakav-glarus-byah,Бойко Борисов се похвали със снимка по бански: Какъв гларус бях!,08.04.2026 | 11:54 ч.,,60,Но все още е колкото гларус умен.,анонимен,преди 3 дни,12,1,2026-04-11 17:09:47
dnes.bg,https://www.dnes.bg/c/604-izbori-2026?page=2,https://www.dnes.bg/a/1-bulgaria/717260-boyko-borisov-se-pohvali-sas-snimka-po-banski-kakav-glarus-byah,Бойко Борисов се похвали със снимка по бански: Какъв гларус бях!,08.04.2026 | 11:54 ч.,,59,Да покаже снимка как е проходил в политиката: поза Путин под масата на Бай му Тошко. Или като младо БКП-че като обслужва местните бейове в Банкя както Путин обслужва Кадиров.,анонимен,преди 3 дни,9,3,2026-04-11 17:09:47
dnes.bg,https://www.dnes.bg/c/604-izbori-2026?page=2,https://www.dnes.bg/a/1-bulgaria/717260-boyko-borisov-se-pohvali-sas-snimka-po-banski-kakav-glarus-byah,Бойко Борисов се похвали със снимка по бански: Какъв гларус бях!,08.04.2026 | 11:54 ч.,,58,"Цялата ни политика е един цирк.Интересно, ако американците последват примера ни и Тръмп или Ванс решат да качат снимка по бански",анонимен,преди 3 дни,12,1,2026-04-11 17:09:47
dnes.bg,https://www.dnes.bg/c/604-izbori-2026?page=2,https://www.dnes.bg/a/1-bulgaria/717260-boyko-borisov-se-pohvali-sas-snimka-po-banski-kakav-glarus-byah,Бойко Борисов се похвали със снимка по бански: Какъв гларус бях!,08.04.2026 | 11:54 ч.,,57,Плаж е вървял след него значи е продавал варена царевица.,Щом целият,преди 3 дни,12,0,2026-04-11 17:09:47
dnes.bg,https://www.dnes.bg/c/604-izbori-2026?page=2,https://www.dnes.bg/a/1-bulgaria/717260-boyko-borisov-se-pohvali-sas-snimka-po-banski-kakav-glarus-byah,Бойко Борисов се похвали със снимка по бански: Какъв гларус бях!,08.04.2026 | 11:54 ч.,,56,До: ИстинатаОще една посешка истина,анонимен,преди 3 дни,2,3,2026-04-11 17:09:47
dnes.bg,https://www.dnes.bg/c/604-izbori-2026?page=2,https://www.dnes.bg/a/1-bulgaria/717260-boyko-borisov-se-pohvali-sas-snimka-po-banski-kakav-glarus-byah,Бойко Борисов се похвали със снимка по бански: Какъв гларус бях!,08.04.2026 | 11:54 ч.,,55,"Боко, ти си роден в годината на жълтата сви-ня, освен да грухтиш друго не можеш! Мръсно пра-се.",анонимен,преди 3 дни,9,0,2026-04-11 17:09:47
dnes.bg,https://www.dnes.bg/c/604-izbori-2026?page=2,https://www.dnes.bg/a/1-bulgaria/717260-boyko-borisov-se-pohvali-sas-snimka-po-banski-kakav-glarus-byah,Бойко Борисов се похвали със снимка по бански: Какъв гларус бях!,08.04.2026 | 11:54 ч.,,54,"Бойко никога за нищо не е ставал, освен за присмех може би. Но навремето медиите на Пеевски го лансираха постоянно всеки ден и природонаселението реши, че наистина е нещо. Пълен циркаждия. И тъ па нар. IQ-то му е като на фикус.",анонимен,преди 3 дни,11,1,2026-04-11 17:09:47
